tf,ticker,entry,exit,pnl,status,rules,regime,sample
H4,ROSN,2025-03-10 09:00:00,2025-03-13 09:00:00,-21166.06,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ROSN,2025-03-16 05:00:00,2025-03-17 09:00:00,10152.5,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,ROSN,2025-07-29 09:00:00,2025-07-30 13:00:00,-4586.48,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,ROSN,2025-09-17 17:00:00,2025-09-19 05:00:00,-18513.87,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ROSN,2025-12-26 17:00:00,2025-12-28 05:00:00,-1024.93,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,ROSN,2026-01-22 05:00:00,2026-01-22 13:00:00,-4441.87,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,ROSN,2026-02-05 05:00:00,2026-02-05 09:00:00,-15352.36,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
H4,ROSN,2026-02-20 09:00:00,2026-02-20 13:00:00,-5059.01,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,ROSN,2026-05-18 13:00:00,2026-05-20 05:00:00,-17852.97,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,ROSN,2026-05-30 13:00:00,2026-06-02 05:00:00,493.33,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ROSN,2026-06-26 09:00:00,2026-06-29 01:00:00,-8837.0,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,SBER,2023-09-18 05:00:00,2023-09-18 09:00:00,-7364.55,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
H4,SBER,2023-12-28 13:00:00,2024-01-04 05:00:00,10907.99,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,SBER,2024-12-18 13:00:00,2024-12-23 09:00:00,148045.66,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,ranging,IS
H4,SBER,2025-04-09 17:00:00,2025-04-10 13:00:00,-12694.62,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,SBER,2025-05-18 05:00:00,2025-05-19 01:00:00,-4672.46,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,SBER,2025-08-01 01:00:00,2025-08-05 05:00:00,-2082.89,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SBER,2025-09-17 13:00:00,2025-09-18 05:00:00,-4327.64,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SBER,2025-11-01 05:00:00,2025-11-05 01:00:00,7067.77,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,SBER,2025-11-19 09:00:00,2025-11-19 17:00:00,3203.48,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,SBER,2026-03-05 09:00:00,2026-03-06 05:00:00,2245.31,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,SBER,2026-03-09 01:00:00,2026-03-09 13:00:00,-3094.7,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,SNGS,2023-09-15 13:00:00,2023-09-19 09:00:00,-38250.05,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,SNGS,2023-10-30 05:00:00,2023-11-02 13:00:00,-35420.0,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,SNGS,2024-01-25 09:00:00,2024-02-02 05:00:00,39465.66,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,SNGS,2024-11-01 13:00:00,2024-11-05 09:00:00,37779.17,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,SNGS,2025-02-17 09:00:00,2025-02-26 09:00:00,-26344.94,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,SNGS,2025-03-04 13:00:00,2025-03-06 17:00:00,-24703.56,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2025-07-14 13:00:00,2025-07-15 09:00:00,2638.27,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,SNGS,2025-08-05 09:00:00,2025-08-06 05:00:00,-7682.96,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,SNGS,2025-11-15 05:00:00,2025-11-19 05:00:00,42756.22,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2025-12-30 09:00:00,2026-01-05 05:00:00,-21579.8,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2026-03-19 05:00:00,2026-03-19 09:00:00,-12538.76,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,SNGS,2026-06-26 09:00:00,2026-06-29 01:00:00,2393.8,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2023-10-19 17:00:00,2023-10-24 05:00:00,-13701.57,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,TATN,2023-12-08 17:00:00,2023-12-11 09:00:00,-8628.32,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,TATN,2024-03-26 09:00:00,2024-04-02 05:00:00,21732.19,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,TATN,2024-04-23 05:00:00,2024-05-06 05:00:00,-15328.72,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,TATN,2024-11-02 09:00:00,2024-11-05 13:00:00,14773.15,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,TATN,2025-03-04 05:00:00,2025-03-06 05:00:00,-32074.56,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,TATN,2025-06-13 01:00:00,2025-06-15 05:00:00,34392.46,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2025-07-14 13:00:00,2025-07-15 09:00:00,-6946.74,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2025-08-04 01:00:00,2025-08-04 09:00:00,-1356.47,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,TATN,2025-09-25 05:00:00,2025-09-25 13:00:00,-6242.33,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,TATN,2025-11-18 05:00:00,2025-11-19 05:00:00,-10837.2,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,TATN,2026-01-15 17:00:00,2026-01-16 01:00:00,-1623.12,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,TATN,2026-02-04 05:00:00,2026-02-05 09:00:00,-27744.23,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,TATN,2026-04-09 01:00:00,2026-04-10 09:00:00,-27864.95,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2026-06-03 09:00:00,2026-06-03 13:00:00,-11091.24,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,TATN,2026-06-19 05:00:00,2026-06-22 09:00:00,-34045.75,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2026-06-26 09:00:00,2026-06-29 01:00:00,-10993.72,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,ALRS,2025-02-10 21:00:00,2025-02-13 21:00:00,43508.58,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,ALRS,2025-03-01 21:00:00,2025-03-23 21:00:00,-55617.47,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,volatile,OOS
D1,ALRS,2025-07-17 21:00:00,2025-07-23 21:00:00,-4411.54,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
D1,ALRS,2026-01-18 21:00:00,2026-01-22 21:00:00,-9424.32,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
D1,CHMF,2023-12-25 21:00:00,2024-01-03 21:00:00,31523.9,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
D1,CHMF,2025-11-29 21:00:00,2025-12-01 21:00:00,-10434.78,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
D1,GAZP,2024-04-01 21:00:00,2024-04-14 21:00:00,-5774.86,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
D1,GAZP,2025-10-15 21:00:00,2025-10-19 21:00:00,11724.99,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
D1,LKOH,2024-09-08 21:00:00,2024-09-18 21:00:00,42763.1,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,IS
D1,LKOH,2025-10-15 21:00:00,2025-10-19 21:00:00,31119.03,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
